Date,symbol,Open,High,Low,Close,Volume,Returns,MA_5,MA_20,Volatility,Price_Direction,Price_Change,Price_Change_Pct,Dividends,Stock Splits,returns,log_returns,momentum_3,momentum_5,momentum_10,momentum_20,price_position_14,price_position_20,sma_5,ema_5,close_sma_5_ratio,close_ema_5_ratio,sma_10,ema_10,close_sma_10_ratio,close_ema_10_ratio,sma_20,ema_20,close_sma_20_ratio,close_ema_20_ratio,sma_50,ema_50,close_sma_50_ratio,close_ema_50_ratio,sma_5_20_ratio,ema_5_20_ratio,macd,macd_signal,macd_hist,sar,adx,plus_di,minus_di,rsi_9,rsi_14,rsi_21,stoch_k,stoch_d,stochf_k,stochf_d,willr_14,willr_21,cci,roc_10,roc_20,ultosc,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr_7,atr_14,atr_21,volatility_10,volatility_20,volatility_30,trange,vol_sma_5,vol_ratio_5,vol_sma_10,vol_ratio_10,vol_sma_20,vol_ratio_20,obv,mfi,price_volume,volume_price_ratio,doji,hammer,hanging_man,shooting_star,engulfing,gap_up,gap_down,body_size,upper_shadow,lower_shadow,total_range,body_ratio,upper_shadow_ratio,lower_shadow_ratio
2024-09-17 04:00:00+00:00,AAPL,214.75054527350213,215.8952118613641,213.50633585708556,215.7857208251953,45519300,0.002172619733082,219.18789978027343,219.78439469770953,0.0106762244718091,1,3.8819427490234375,0.0179898036541914,0.0,0.0,0.0021726197330820263,0.002170263007724442,-0.026843911679634958,-0.015083327390198686,-0.026843911679634958,0.0,0.0,0.0,219.18789978027343,218.05703090254335,0.9844782537791154,0.989583871393887,219.58903045654296,219.3845273104581,0.9826798742020935,0.983595896532074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.39868009478937,0.0,0.0,0.0,30.94685686986503,0.0,0.0,43.68853116312596,58.07710736443414,28.359592886137566,43.68853116312596,0.0,0.0,0.0,-2.6843911679634958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.620959207988844,0.0,0.0,0.16947980936105295,0.0,0.0,2.3888760042785293,44737200.0,1.0174820954373542,47133560.0,0.9657513669665521,0.0,0.0,41569800.0,0.0,9822414961.958313,210946.76619902242,0,0,0,0,100,0,0,1.035175551693186,0.10949103616877665,1.2442094164165667,2.3888760042785293,0.433331637908022,0.045833704207617225,0.5208346578843608
2024-09-18 04:00:00+00:00,AAPL,216.54221012404864,221.67831024616868,216.5322467283196,219.66766357421875,59894900,0.0179898036541914,218.79572448730468,219.7746671040853,0.0118898828496245,1,8.142105102539062,0.0370655606294465,0.0,0.0,0.01798980365419145,0.017829902021383574,-0.008134854867412389,-0.008847581022273343,-0.0007244607792677993,0.0,0.0,0.0,218.79572448730468,218.59390845976847,1.0039851742485244,1.0049120998934327,219.57310485839844,219.43600663114185,1.0004306479879732,1.0010556924847174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.71050082656257,0.0,0.0,0.0,47.593816598840164,0.0,0.0,39.657448093577,47.08749003928231,66.8972415427891,39.657448093577,0.0,0.0,0.0,-0.07244607792677993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.802620666986633,0.0,0.0,0.1941509613096971,0.0,0.0,5.892589420973366,47798760.0,1.2530638870129684,48739030.0,1.228889865062969,0.0,0.0,101464700.0,0.0,13156972743.011475,272661.43330087094,0,0,0,0,0,1,0,3.125453450170113,2.010646671949928,0.009963395729045033,5.146063517849086,0.6073484012254219,0.3907154789240385,0.0019361198505395557
2024-09-19 04:00:00+00:00,AAPL,223.94775287051627,228.75538000957175,223.58941994126667,227.8097686767578,66781300,0.0370655606294465,220.01007080078125,220.3927518404447,0.0157455965953,0,-0.666900634765625,-0.0029274452919176,0.0,0.0,0.03706556062944655,0.036395148685302824,0.0580158492531575,0.027382453847500487,0.029184256337365655,0.0,0.0,0.0,220.01007080078125,221.6658618654316,1.0354515493203909,1.0277169734645746,220.21909790039064,220.95850882125384,1.034468721599253,1.0310069971600249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.92902562434276,0.0,0.0,0.0,66.5956248272744,0.0,0.0,63.093972909824934,48.81331738884263,94.0250843005481,63.093972909824934,0.0,0.0,0.0,2.9184256337365655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414777205324685,0.0,0.0,0.268855724654665,0.0,0.0,9.087716435353002,53663900.0,1.2444362038539876,51755620.0,1.2903197759006655,0.0,0.0,168246000.0,0.0,15213432504.933167,293145.0235338979,0,0,0,0,0,1,0,3.862015806241544,0.9456113328139395,0.3583329292495989,5.165960068305083,0.7475891712629219,0.18304658191525439,0.0693642468218237
2024-09-20 04:00:00+00:00,AAPL,228.90467282845125,232.01021467188832,226.5655530501552,227.1428680419922,318679900,-0.0029274452919176,221.14478759765623,220.87490299769811,0.015146599205487,0,-1.7220001220703125,-0.007581132249118,0.0,0.0,-0.002927445291917685,-0.002931738640963197,0.052631597555971465,0.025617927147400632,0.03342087469159205,0.0,0.9466131487077758,0.0,221.14478759765626,223.49153059095178,1.0271228660168497,1.0163376994259496,220.95367889404298,222.082937770479,1.0280112518557214,1.0227839667572418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.24555271204733,0.0,0.0,0.0,64.442535890009,0.0,0.0,78.47123768439361,60.40755289593185,74.4913872098436,78.47123768439361,-25.508612790156416,0.0,188.6217228502758,3.342087469159205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.419046407668749,0.0,0.0,0.26534857797992334,0.0,0.0,5.4446616217331325,110046560.0,2.895864259637012,78781310.0,4.045120600304818,0.0,0.0,-150433900.0,0.0,72385866473.33527,1402993.203119568,0,0,0,0,0,1,0,1.7618047864590665,3.1055418434370665,0.5773149918369995,5.4446616217331325,0.3235838898466298,0.5703828923070002,0.10603321784637001
2024-09-23 04:00:00+00:00,AAPL,226.2868327423947,228.38705867224525,224.76392175689327,225.42086791992188,54146000,-0.007581132249118,223.1653778076172,221.17796732584637,0.0147740790110521,1,0.8958587646484375,0.0039741607461412,0.0,0.0,-0.00758113224911805,-0.007610015101285668,0.026190492729301074,0.04692108857758881,0.025168467530463312,0.0,0.8087632807518573,0.0,223.16537780761718,224.1346430339418,1.010106810180247,1.0057386259819965,221.5070999145508,222.6898341612868,1.0176688151615947,1.0122638456709123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.99613919044097,0.0,31.834762560614354,25.905104492007602,58.909934506720305,56.17482871718254,0.0,77.6352824281439,73.06683100745416,64.38937577403993,77.6352824281439,-34.53320825839227,0.0,117.74508588819164,2.516846753046331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.162487908766353,5.04082730940762,0.0,0.27085943280091535,0.0,0.0,3.623136915351978,109004280.0,0.49673278884095196,77477910.0,0.6988572613794047,0.0,0.0,-204579900.0,67.09505910862264,12205638314.39209,240199.58977016597,0,0,0,0,0,0,1,0.8659648224728187,2.100225929850552,0.6569461630286071,3.623136915351978,0.2390096876558949,0.5796705945479074,0.18131971779619777
2024-09-24 04:00:00+00:00,AAPL,227.59079599939528,228.2875654709032,224.68432442569429,226.3167266845703,43556100,0.0039741607461412,225.27157897949215,221.4991397857666,0.0142536691974853,0,-0.9953765869140624,-0.0043981574031042,0.0,0.0,0.003974160746141209,0.0039662846297286855,-0.006553898021405713,0.048803071023897804,0.03298363093579848,0.0,0.8804787300315391,0.0,225.27157897949218,224.862004250818,1.0046395009517524,1.006469400815843,222.2297393798828,223.34926916552016,1.0183908207609476,1.0132861751916056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.71670220969887,0.0,30.061659299420924,24.585303390266162,60.875831554442485,57.548216911784365,0.0,67.3654320444936,74.49065071901038,63.21553314959721,67.3654320444936,-29.83822430107084,0.0,100.57044740806678,3.298363093579848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939738356829575,4.938142576250569,0.0,0.2686340958502451,0.0,0.0,3.603241045208904,108611640.0,0.401026077867897,76674420.0,0.568065594757678,0.0,0.0,-161023800.0,71.56343894723553,9857473979.145813,192456.3890529685,0,0,0,0,0,0,0,1.2740693148249704,0.6967694715079062,1.6324022588760272,3.603241045208904,0.35358980951858693,0.1933729835905302,0.45303720689088284
2024-09-25 04:00:00+00:00,AAPL,223.88801837861104,226.2370864319121,222.98224544035924,225.32135009765625,42308700,-0.0043981574031042,226.40231628417968,221.723975686466,0.0138479532944152,1,1.1446685791015625,0.0050801603070701,0.0,0.0,-0.00439815740310423,-0.00440785775026029,-0.008019261005365097,0.025737454623253164,0.01666215938589355,0.0,0.8007966618865325,0.0,226.40231628417968,225.01511953309742,0.9952254632184655,1.0013609332794804,222.5990203857422,223.70782933499945,1.0122297470455914,1.0072126253580538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.40844270818644,0.0,28.48076197609996,25.976767942444617,57.44069489812844,55.468294853341106,0.0,51.171480604379234,65.39073169233892,25.909532889500504,51.171480604379234,-35.054757633631155,0.0,60.60778822142275,1.666215938589355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.710415912169789,4.823595338247748,0.0,0.26693922764139005,0.0,0.0,3.3344812442110765,105094400.0,0.40257806315084343,76446580.0,0.553441370431483,0.0,0.0,-203332500.0,67.38332434099998,9533053404.876709,187770.48860067205,0,0,0,0,0,0,1,1.4333317190452135,0.915736334255854,0.9057729382518005,3.254840991552868,0.4403691986075726,0.2813459510410556,0.2782848503513718
2024-09-26 04:00:00+00:00,AAPL,226.24703661091272,227.44147457763864,224.3657926365912,226.4660186767578,36636700,0.00508016030707,226.1335662841797,221.98742251926,0.0134430723274478,1,0.2687225341796875,0.0011865909762084,0.0,0.0,0.005080160307070036,0.0050672998298319765,0.004636441898570043,-0.005898561803583835,0.021322374947563283,0.0,0.8924298798288923,0.0,226.1335662841797,225.49875258098422,1.0014701594196782,1.0042894520909875,223.07181854248046,224.20931830622823,1.01521572808459,1.0100651497786874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.07251358673452,0.0,29.01085252819589,24.687154425553587,60.33628674373873,57.37614785447186,0.0,42.57124527969268,53.702719309521854,38.58866979998029,42.57124527969268,-29.055820270507013,0.0,71.10189165444011,2.1322374947563283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.476882487723738,4.698744381304869,0.0,0.2673130229243694,0.0,0.0,3.075681941047435,99065480.0,0.36982307055898783,76364690.0,0.47975968998237273,0.0,0.0,-166695800.0,71.97619269139622,8296967586.454773,161775.70575077197,100,0,0,0,0,1,0,0.21898206584509694,0.9754559008808315,1.8812439743215066,3.075681941047435,0.07119789043288455,0.31715109675763037,0.6116510128094851
2024-09-27 04:00:00+00:00,AAPL,227.4016507575495,228.4567378079718,226.24702088844137,226.7347412109375,34026000,0.0011865909762083,226.05194091796875,222.23728139776932,0.0130417373885408,1,5.1858978271484375,0.022872091852584,0.0,0.0,0.0011865909762083238,0.001185887533546734,0.0018470332815911927,-0.0017967847045905483,0.023775112543148236,0.0,0.913941705164255,0.0,226.05194091796875,225.91074879096865,1.0030205460311288,1.0036474245885985,223.5983642578125,224.66848610708445,1.0140268331726645,1.0091969066941957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.71002163014066,0.0,29.63726251175261,23.773974904540747,61.03641653189415,57.83287683061733,0.0,44.34776453521361,46.03016347309519,68.54509091615996,44.34776453521361,-27.647509009033225,0.0,76.35954631746363,2.3775112543148236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15300169226755,4.520956705463837,0.0,0.266716532569461,0.0,0.0,2.209716919530422,42134700.0,0.807552919565109,76090630.0,0.4471772674243859,0.0,0.0,-132669800.0,78.07579199351999,7714876304.443359,150069.63563799288,0,0,0,0,0,0,0,0.6669095466120041,1.0550870504222871,0.4877203224961306,2.209716919530422,0.30180768437693206,0.4774761151969183,0.22071620042614967
2024-09-30 04:00:00+00:00,AAPL,228.97434440874213,231.9206390380859,228.5861516719536,231.9206390380859,54541900,0.0228720918525839,227.35189514160157,222.72144927978516,0.0136047004415764,0,-6.758544921875,-0.0291416277132847,0.0,0.0,0.022872091852583987,0.022614446750120833,0.029288342793834188,0.02883393706244175,0.07710794535497811,0.0,1.0,1.0,227.35189514160157,227.91404554000775,1.0200954731150966,1.0175794058175973,225.25863647460938,225.98705936726654,1.029574904064677,1.0262562807243591,222.72144927978516,222.72144927978516,1.041303564555853,1.041303564555853,0.0,0.0,0.0,0.0,1.0207903005156884,1.0233143070728656,0.0,0.0,0.0,217.32202935181056,0.0,32.81404828137823,21.741408238250372,71.83141544077054,65.51296606323743,0.0,69.04458690538011,51.98786557342881,99.99999999999999,69.04458690538011,-0.46944471636023977,0.0,118.38207764417459,7.710794535497811,0.0,0.0,231.01768025178524,222.72144927978516,214.4252183077851,0.07449871576202126,1.054419819635457,4.300558282964816,4.568452499869878,0.0,0.22354367906685543,0.0,0.0,5.185897827148409,42213880.0,1.2920371214396782,75609080.0,0.7213670633209662,61604885.0,0.8853502445463538,-78127900.0,83.57621737901052,12649392302.351377,235174.8435422479,0,0,0,0,0,1,0,2.9462946293437824,0.0,0.3881927367885396,3.334487366132322,0.8835824838530413,0.0,0.11641751614695876
2024-10-01 04:00:00+00:00,AAPL,228.45675818805825,228.5861456381701,222.70353511874544,225.16209411621097,63285000,-0.0291416277132847,227.1209686279297,222.89265213012695,0.0150085747412094,1,0.567352294921875,0.0025197504808649,0.0,0.0,-0.029141627713284546,-0.029574678912261156,-0.005757705143428105,-0.005101843709363174,0.04345224167363382,0.015441901856229512,0.5929254941750419,0.5929254941750419,227.1209686279297,226.99672839874216,0.9913751930367655,0.9919177941661411,226.19627380371094,225.83706568525645,0.995427954359684,0.9970112453994324,222.89265213012695,222.95389164515905,1.0101817711997034,1.0099043010855642,0.0,0.0,0.0,0.0,1.018970192410534,1.0181330620593851,0.0,0.0,0.0,217.90955676461365,0.0,28.199404815180284,27.659323507570665,51.081744885535926,52.17551179312909,0.0,65.07298943217442,59.488446957589396,26.673877380363223,65.07298943217442,-35.889380575883116,-35.889380575883116,27.379774913653357,4.345224167363382,1.5441901856229512,0.0,231.2417919792997,222.89265213012695,214.5435122809542,0.07491624124332683,0.6359087299459283,5.0029219453041955,4.900499029832063,0.0,0.29000116951868793,0.2382537377925941,0.0,9.217103919340474,46159660.0,1.371002299410351,77385650.0,0.8177872770985318,62259605.0,1.0164696676119291,-141412900.0,77.26699476955913,14249383126.144411,281064.1828874502,0,0,0,0,0,0,1,3.2946640718472793,0.1293874501118637,2.4585589974655306,5.882610519424674,0.5600683677710999,0.02199490339954003,0.41793672882936006
